 &plot nbnd=  50, nks=   141 /
   27.602   27.682   30.433   30.526   31.013   31.059   31.346   31.488   32.449   32.558
            0.425000  0.425000  0.000000
  -46.909  -46.908  -23.615  -23.605  -23.407  -23.396  -23.343  -23.340   -8.130   -8.046
   -6.898   -6.857    3.475    3.593    5.219    5.238    5.917    6.265    6.858    7.164
    7.822    7.864    7.923    8.218   11.137   11.303   11.807   11.921   13.136   13.245
   15.310   15.499   16.051   16.125   20.172   20.522   22.316   22.759   23.763   23.905
   27.559   27.729   30.452   30.648   30.977   31.076   31.199   31.505   32.403   32.646
            0.400000  0.400000  0.000000
  -46.910  -46.908  -23.614  -23.597  -23.415  -23.397  -23.344  -23.339   -8.156   -8.009
   -6.921   -6.851    3.474    3.677    5.222    5.255    5.751    6.284    6.835    7.300
    7.700    7.759    7.932    8.283   11.141   11.406   11.806   11.997   13.076   13.267
   15.254   15.585   16.001   16.125   19.984   20.564   22.198   22.927   23.765   24.008
   27.511   27.793   30.476   30.796   30.936   31.013   31.101   31.530   32.340   32.765
            0.375000  0.375000  0.000000
  -46.910  -46.907  -23.613  -23.588  -23.424  -23.397  -23.345  -23.338   -8.190   -7.962
   -6.947   -6.843    3.473    3.779    5.226    5.275    5.580    6.296    6.810    7.435
    7.534    7.688    7.945    8.360   11.145   11.511   11.804   12.082   13.001   13.296
   15.183   15.692   15.943   16.126   19.773   20.612   22.064   23.110   23.767   24.129
   27.464   27.870   30.504   30.800   30.899   30.954   31.137   31.564   32.260   32.913
            0.350000  0.350000  0.000000
  -46.911  -46.906  -23.612  -23.576  -23.436  -23.398  -23.346  -23.337   -8.229   -7.909
   -6.974   -6.834    3.472    3.890    5.230    5.296    5.407    6.290    6.783    7.393
    7.566    7.613    7.961    8.445   11.150   11.609   11.803   12.167   12.913   13.332
   15.098   15.816   15.883   16.126   19.548   20.666   21.920   23.298   23.766   24.266
   27.424   27.957   30.527   30.572   30.874   31.106   31.186   31.605   32.165   33.085
            0.325000  0.325000  0.000000
  -46.912  -46.906  -23.611  -23.564  -23.448  -23.399  -23.347  -23.336   -8.276   -7.850
   -6.999   -6.824    3.470    4.002    5.235    5.237    5.317    6.255    6.756    7.302
    7.538    7.694    7.981    8.536   11.155   11.695   11.801   12.246   12.814   13.375
   15.003   15.827   15.954   16.127   19.313   20.720   21.774   23.485   23.762   24.414
   27.394   28.051   30.338   30.536   30.871   31.239   31.252   31.653   32.057   33.279
            0.300000  0.300000  0.000000
  -46.912  -46.905  -23.610  -23.551  -23.461  -23.399  -23.349  -23.334   -8.327   -7.790
   -7.018   -6.813    3.468    4.103    5.071    5.241    5.336    6.190    6.730    7.277
    7.468    7.818    8.007    8.628   11.159   11.762   11.799   12.308   12.707   13.424
   14.898   15.782   16.100   16.128   19.074   20.772   21.630   23.667   23.755   24.571
